type,org_uuid,went_public_on,share_price_usd,valuation_price_usd,money_raised_usd
ipo,61eafc7b-9daa-4543-b6fe-d1f642a22132,2008-07-10,0.0,0.0,0.0
ipo,774a6ffd-3b8e-4192-9650-2c01d1bdc9c3,2015-12-11,0.0,0.0,0.0
ipo,59d45e69-8558-408a-b5ad-e8633d043ec4,2011-04-01,0.0,0.0,0.0
ipo,1332c086-b52d-4a15-afae-02b560efbc48,1990-06-18,0.0,0.0,0.0
ipo,5f31c03d-8ed8-4c61-81d0-ba241b61ab9b,2000-12-15,0.0,0.0,0.0
ipo,a8adcc67-3cea-4ab2-644b-9926e886e3f4,1999-04-01,0.0,0.0,0.0
ipo,828ac1dd-5821-445c-bdbc-10df601e4c0e,2013-03-07,0.0,0.0,0.0
ipo,d8457db8-50b9-4632-a21e-ed537cf7963e,1999-04-01,0.0,0.0,0.0
ipo,10a829b6-1044-44a7-ae4f-6471b946647a,2013-09-10,0.0,0.0,0.0
ipo,e0c57101-53ca-44dc-9f92-40a27df2396c,2016-06-17,0.0,0.0,0.0
ipo,06f5ab6a-0029-4e78-b0f8-653a2126adc2,2013-05-29,0.0,0.0,0.0
ipo,00c31d51-dbcc-4da1-b46c-9c65257a534e,1996-01-01,0.0,0.0,0.0
ipo,13b17fd3-a299-41a6-9480-bb034fa35ec8,1999-06-25,0.0,0.0,0.0
ipo,39cd1c2b-bbba-4089-a2a9-a21afeb3d13e,2007-11-09,0.0,0.0,0.0
ipo,a78d1ca2-bfc6-450c-bb3f-1718a6f5c1a5,2013-03-15,0.0,0.0,0.0
ipo,38f60b47-c913-47a9-b6cb-4cb71ede710d,1999-04-01,0.0,0.0,0.0
ipo,7fc47903-43d0-4f46-8af4-f2fb941a8268,2014-12-24,0.0,0.0,0.0
ipo,56acbbd1-ef53-cd8c-00f2-f6095da4a01f,2015-02-13,0.0,0.0,0.0
ipo,08d85b8c-d375-4158-b569-e8589cc20569,2013-02-28,0.0,0.0,0.0
ipo,ed3369b5-fc8f-47f7-85a9-fd7f5751fe23,1999-04-01,0.0,0.0,0.0
ipo,da21fb12-eff7-425e-bb28-175d1ea66b0e,2001-01-12,0.0,0.0,0.0
ipo,0cf5d35d-159e-4522-beec-728c7097c87d,2000-01-07,0.0,0.0,0.0
ipo,0e4a6340-f02a-4fd6-b3c0-4585118c9631,2013-03-01,0.0,0.0,0.0
ipo,59a28c87-05dd-4b8e-92dc-96395a8f5f3d,2007-11-09,0.0,0.0,0.0
ipo,58af82a8-865b-af40-4e8a-81d64287b0ed,2012-02-24,0.0,0.0,0.0
ipo,76999ca0-67b1-430d-b444-7c6bbde9f26a,2009-07-10,0.0,0.0,0.0
ipo,be497539-d742-41d3-a74d-9020b4e072ee,2004-10-29,0.0,0.0,0.0
ipo,46e825db-89e5-3e9d-5999-304b261429d6,1999-04-01,0.0,0.0,0.0
ipo,ee5492d2-1525-405b-8fb7-4d2870ee1e30,2006-12-29,0.0,0.0,0.0
ipo,79a85bb9-6600-4288-8603-fb22d1f5f26c,1999-04-01,0.0,0.0,0.0
ipo,ba094f4b-16d2-4e05-8940-8b8aa421bb7e,1999-04-09,0.0,0.0,0.0
ipo,e7312f0e-6539-4040-8d23-f67fa11c02b6,2015-07-17,0.0,0.0,0.0
ipo,e0332579-fbe1-a364-8919-7ed7dbed5a6b,2017-10-16,11.2066758758017,0.0,50135129.0
ipo,8379992e-e886-41e7-b5f4-2f08bc06d63e,1999-04-01,0.0,0.0,0.0
ipo,545990d0-c1bf-4e72-b60b-460cd14bb577,2003-03-14,0.0,0.0,0.0
ipo,d3182ffc-77be-48fd-84b8-0945a6a30544,1999-04-01,0.0,0.0,0.0
ipo,b0f3b31e-6158-c377-9120-f2c8f00cf866,2006-10-20,0.0,0.0,0.0
ipo,8e1df150-b07b-4c8a-aa11-592bed9cc98b,2018-02-16,10.0,0.0,250000000.0
ipo,e45953bf-b060-44a5-9447-2acf408fd90f,2000-12-15,0.0,0.0,0.0
ipo,5e80173d-df00-4622-96f4-0069ad50974d,1999-04-01,0.0,0.0,0.0
ipo,17843946-990a-d698-9b29-ef82c18a1ebe,2007-04-13,0.0,0.0,0.0
ipo,e70b4375-0111-46bf-92c5-7880312e08ac,2003-01-10,0.0,0.0,0.0
ipo,022c2f28-d70f-4903-b4d9-84f4aa6abfe1,2015-02-21,0.0,0.0,0.0
ipo,ca48c46b-f699-4918-87c4-a34995ae57af,2013-03-13,0.0,0.0,0.0
ipo,15dfe6d1-1bee-48fb-8858-8eeef3f940aa,2000-12-15,0.0,0.0,0.0
ipo,89c92627-cd73-19e2-30b8-d9e8c06b716e,2016-04-08,0.0,0.0,0.0
ipo,efb50ce5-dcf7-4462-b574-19a8f0bea9cd,2014-07-22,0.0,0.0,0.0
ipo,c44a46e1-b6fc-40d6-bbf3-50775e89de05,2013-05-07,0.0,0.0,0.0
ipo,7a1dde00-5809-1010-15a7-8d65012685ec,1999-04-01,0.0,0.0,0.0
ipo,a06782f9-5f21-40bc-a573-b8f683e14608,1999-04-01,0.0,0.0,0.0
ipo,9f2ffcc2-8056-4172-ab3b-13decb28c98d,2007-02-02,0.0,0.0,0.0
ipo,ca4c8cd3-705e-4b98-8a2a-73e9406e324c,2000-10-13,0.0,0.0,0.0
ipo,f176e2aa-6fc7-4d4b-849f-0e4e3f1dc37b,2001-01-12,0.0,0.0,0.0
ipo,32e61985-4f7c-45b5-bb00-721ca4300a05,1999-10-01,0.0,0.0,0.0
ipo,eb7fd76c-cf5a-7ada-9a88-8d9f9a44580c,2003-01-10,0.0,0.0,0.0
ipo,be9a7709-526f-1bc3-eef8-166ef6dc8103,1999-04-01,0.0,0.0,0.0
ipo,5ef322bb-ce87-ee93-8487-d676db42a11b,1999-11-03,0.0,0.0,0.0
ipo,dfbc5a50-6346-411e-9d3a-fc9271000476,2013-03-15,0.0,0.0,0.0
ipo,f99543ca-b508-dbc0-92c4-5ea4428ac5a0,1999-04-01,0.0,0.0,0.0
ipo,17ba6856-1c5b-4b4a-954d-46573619003e,2015-09-11,0.0,0.0,0.0
ipo,2d7f36b6-b6ad-4166-8b57-47197ee87e97,2021-09-21,0.0,0.0,0.0
ipo,76b5fd17-7ca6-41c4-8e25-5e0192364e3d,1999-04-01,0.0,0.0,0.0
ipo,78542b5f-beb9-4558-a7d0-7c2c70301c26,1999-07-09,0.0,0.0,0.0
ipo,cfe821b6-8d3c-462b-a574-645c509491ca,2005-12-23,0.0,0.0,0.0
ipo,210024f1-e361-4484-9326-c8c596039df6,1999-04-01,0.0,0.0,0.0
ipo,76785d03-dea2-4417-9fd5-d00cb770bebc,1999-04-01,0.0,0.0,0.0
ipo,e14fb3e3-bca7-4c82-aa9c-cecc266f8212,2000-06-02,0.0,0.0,0.0
ipo,d8a201de-de2d-492c-a749-84edd99267a0,2010-08-27,0.0,0.0,0.0
ipo,2212fd64-8ad7-474f-a2c4-b4309ea86d32,2004-10-29,0.0,0.0,0.0
ipo,57c05b67-d5ca-467c-adc1-464b360f536b,2000-07-07,0.0,0.0,0.0
ipo,858e99c9-1b1f-3635-d874-02d6f397a2dd,2018-02-22,0.156761925663495,14095249.0,5878572.0
ipo,ff6446ac-fe12-4acc-8e54-7aa0c7dd900f,2018-02-23,0.156819942478445,19693119.0,6272798.0
ipo,848d2267-9740-42ba-b2c5-9288e44380c1,2000-07-07,0.0,0.0,0.0
ipo,a8786143-b2d7-f141-2df5-856244ad99ff,1983-12-30,0.0,0.0,0.0
ipo,11634b6e-e008-4675-a6ee-5a3d150f4704,2000-12-15,0.0,0.0,0.0
ipo,1966e636-1499-4732-9e43-713a24a9da98,2000-12-15,0.0,0.0,0.0
ipo,ac026555-087c-4581-b3d9-7bb1e9d1a8c4,2000-12-15,0.0,0.0,0.0
ipo,6302070a-28da-4334-a0cc-b0dd3e451608,2003-01-10,0.0,0.0,0.0
ipo,1e540de7-85a5-43c5-9372-3323f9134edc,2000-07-07,0.0,0.0,0.0
ipo,cf221cb6-c7b8-4dec-b76c-0e0d57a55a15,2010-07-23,0.0,0.0,0.0
ipo,13233097-82e5-4e86-acd2-de9baa06595b,1999-04-01,0.0,0.0,0.0
ipo,ba6c72a1-db3e-46a5-b54e-262a498901ee,2006-07-20,0.0,0.0,0.0
ipo,1381dac1-6f14-46fc-a36a-01f9a8dbeae3,2013-04-24,0.0,0.0,0.0
ipo,9f5cd5d5-e73a-4840-bf4f-52cc594abcc3,2011-12-23,0.0,0.0,0.0
ipo,ff63ffe5-e55f-4752-99e9-18b93216213c,2000-07-07,0.0,0.0,0.0
ipo,25d7682d-795d-4b76-8034-81f8f487afbe,1999-04-01,0.0,0.0,0.0
ipo,86962762-1d37-4ad9-b14a-609093dd6183,2013-05-17,0.0,0.0,0.0
ipo,30460507-cc6e-4b95-b875-92acab0fc8cf,2016-02-17,0.0,0.0,0.0
ipo,527aa9c2-2d77-4899-81fb-21b79ab58454,1999-04-01,0.0,0.0,0.0
ipo,c004b710-ee7f-4b7b-9e48-f4513a6ac2e5,2003-01-10,0.0,0.0,0.0
ipo,fb84ce16-e4ec-4223-96f5-da04128a263d,2013-04-03,0.0,0.0,0.0
ipo,1f3ea897-e989-41e0-88b1-64e38b1ea650,1999-04-22,0.0,0.0,0.0
ipo,61e5a66b-6bb4-4c49-bbaf-a5e7b543dabd,2006-06-16,0.0,0.0,0.0
ipo,a86119e9-989c-0356-4a06-9703244bcb81,2006-11-03,0.0,0.0,0.0
ipo,88d73c1c-dce9-c1ef-b4f0-e6ae6d8bd790,2016-10-07,0.0,0.0,0.0
ipo,684855f7-3446-fb1f-3c9f-f91bdfda90a8,1999-04-01,0.0,0.0,0.0
ipo,fbaf3c38-7f8b-4f38-928c-7eb30f1aef1f,2013-04-26,0.0,0.0,0.0
ipo,eab7c2ce-f8db-3536-a6e8-ef1ac383f498,2003-01-10,0.0,0.0,0.0
ipo,0b277083-1793-43f6-aa97-d64f3008d028,2001-07-06,0.0,0.0,0.0
ipo,22740e7a-1696-41c8-bedc-7c2dddab6e83,2013-08-09,0.0,0.0,0.0
ipo,637ba54f-f626-4a84-602d-184f5c697cff,2003-09-12,0.0,0.0,0.0
ipo,a2dbb20a-ba52-4846-9264-ed780ff3588b,2006-07-23,0.0,0.0,0.0
ipo,26438519-a1ff-4340-9543-b911618bf5cd,1999-04-01,0.0,0.0,0.0
ipo,f0c8ad18-ef79-41b4-806b-7e50d373b8ad,2001-10-12,0.0,0.0,0.0
ipo,d0f4f960-4255-4f4e-b960-6f643e85adca,2013-06-19,0.0,0.0,0.0
ipo,7d540cae-8835-4f90-8557-f57be94edb57,2014-12-24,0.0,0.0,0.0
ipo,a1d0315a-bc78-4cbc-877b-dec63fe3ea26,2014-05-23,0.0,0.0,0.0
ipo,a776c579-c287-4c49-a5c3-0ba76acafb5a,2018-02-19,0.0,0.0,521746479.0
ipo,05479974-859f-21bd-669b-562253069a57,2011-08-05,0.0,0.0,0.0
ipo,e1979560-98a9-43a0-8dac-5915d237b892,2003-12-19,0.0,0.0,0.0
ipo,239bd66a-64c3-93fb-8b95-55b6a6618322,1999-04-01,0.0,0.0,0.0
ipo,4dbbd08a-5417-422c-b835-abcd9659eb52,1999-04-01,0.0,0.0,0.0
ipo,33f6020b-ecc0-46a7-82e3-e004fd8dae2c,2013-02-22,0.0,0.0,0.0
ipo,a29aef19-4742-4072-ba2f-0b4d1242a85c,2017-05-15,0.0,0.0,0.0
ipo,19547a7f-9409-1982-f871-ce8af05de4c7,1999-04-01,0.0,0.0,0.0
ipo,9ddff9a3-311f-4dbd-af27-baff07b9ca30,2009-09-04,0.0,0.0,0.0
ipo,ab6d8659-cda5-40e9-5155-a954af085107,2000-07-07,0.0,0.0,0.0
ipo,8a508561-ccab-2528-ff1d-869c9b44391d,2012-04-05,0.0,0.0,0.0
ipo,247d14cd-20f5-4129-b81e-3231f7275b88,1999-04-01,0.0,0.0,0.0
ipo,020a06a4-6452-432e-968c-671467a67a69,2003-01-17,0.0,0.0,0.0
ipo,e50d1652-f030-4596-8a65-6bab04f1c9b7,2007-08-31,0.0,0.0,0.0
ipo,c5d3e479-6d43-43aa-bb27-d9c3f4597c70,2015-12-31,0.0,0.0,0.0
ipo,c9381f38-89d6-f586-c23e-74c7f6fce161,1999-04-01,0.0,0.0,0.0
ipo,e9b4c04e-6af7-41b5-9996-f176b0f02e80,2013-11-29,0.0,0.0,0.0
ipo,f557c3b1-cfa1-455f-90f3-7fe6f759f109,2003-01-10,0.0,0.0,0.0
ipo,19da1aa4-b8a5-434f-b515-b68f5675b17e,2015-09-08,0.0,0.0,0.0
ipo,1249cdcb-9103-4ea9-9f7d-e72a10930f3f,1999-04-01,0.0,0.0,0.0
ipo,f7730948-537b-4055-2f96-45d76f0553f5,1999-04-01,0.0,0.0,0.0
ipo,89aac49a-a2e4-45ed-8ba7-3bbbe341887e,1999-04-01,0.0,0.0,0.0
ipo,c0639f20-76fa-4054-8bfb-2d9cab7968d5,2008-04-02,0.0,0.0,0.0
ipo,1dc553d6-eccc-4fbf-92cf-9afecd8f9d06,2013-03-08,0.0,0.0,0.0
ipo,905155ab-0754-9b53-94f1-397405531e7f,2013-09-19,0.0,0.0,0.0
ipo,48eeb68d-d0d1-4139-8c5e-fe30344e301d,2000-10-20,0.0,0.0,0.0
ipo,5a0d32de-3514-4e38-bae1-80f95d108f57,2000-05-05,0.0,0.0,0.0
ipo,90912c3c-48dd-8a04-c383-6a14fcedb6e4,2014-12-31,0.0,0.0,0.0
ipo,fd9905a3-a395-41af-87fd-68d5fbd79606,1999-04-01,0.0,0.0,0.0
ipo,780043f3-ae24-4ff4-9f70-5a23b90c4614,1999-04-01,0.0,0.0,0.0
ipo,73456dea-b432-46cd-9107-2d730faf5cde,1999-04-01,0.0,0.0,0.0
ipo,72d224fb-8c03-4460-8384-4e6f08a358c3,1999-07-16,0.0,0.0,0.0
ipo,eb16b4e5-bef3-45f9-a690-c179b36b7481,2001-01-12,0.0,0.0,0.0
ipo,7cea4278-b17d-4609-885f-182a3c84fcfd,2001-01-12,0.0,0.0,0.0
ipo,1b10f2fb-b246-5b69-89e7-1508a247d5b8,2007-11-30,0.0,0.0,0.0
ipo,b3adbea4-be34-4efb-a1d9-4f5af66141f3,1999-04-01,0.0,0.0,0.0
ipo,fae999e7-9c8a-40eb-ab9f-dec149d19a79,2018-02-23,0.0,0.0,0.0
ipo,f0429e04-bec1-4704-ac12-dc1aef171804,2017-06-01,0.0,0.0,0.0
ipo,5d6efa48-d1dd-b0bd-e9fc-f418c0cc7c66,2004-04-02,0.0,0.0,0.0
ipo,2afd8081-0835-4af7-a683-0d79cafba609,1999-04-01,0.0,0.0,0.0
ipo,3be5a5cb-dbc8-4503-969e-7861ac9c2e72,2017-06-08,0.0,0.0,0.0
ipo,af3dc6a0-01d7-b61f-e94a-c79953160de3,1999-04-01,0.0,0.0,0.0
ipo,b75ceb2c-17b9-47d5-be1b-c5349d503724,2003-07-11,0.0,0.0,0.0
ipo,311a0f42-0545-46bd-a4d0-fd96fc6e0fce,1999-04-01,0.0,0.0,0.0
ipo,4bac949b-df46-4a79-b3ad-50b34e160f7a,1999-04-01,0.0,0.0,0.0
ipo,6a736503-420c-a86d-bc3e-7c9e481f7098,2006-07-07,0.0,0.0,0.0
ipo,8b006628-5a3d-419c-8e10-18cc3e8373fe,1999-04-01,0.0,0.0,0.0
ipo,175670a5-0fe1-4866-8fe1-2a95f62a30f6,2000-07-07,0.0,0.0,0.0
ipo,b82e0b18-b558-4b04-b4a6-75ab43fe1910,1999-04-01,0.0,0.0,0.0
ipo,0b9eee5c-fddf-8047-2bd2-f4bf7660ab65,1999-04-01,0.0,0.0,0.0
ipo,298398e9-0afe-44d2-b8bf-aa9f8b85a903,2011-01-14,0.0,0.0,0.0
ipo,a93b8075-b0f7-4959-b686-62cdd2f75149,2013-03-15,0.0,0.0,0.0
ipo,3535ca4c-85c5-f1bb-7c2e-25cd39aed5ec,1999-04-01,0.0,0.0,0.0
ipo,6c4a02b3-f5a4-4cee-8c0d-741fba09ef68,2007-07-20,0.0,0.0,0.0
ipo,28343df3-7032-47fd-88fb-7314b735a062,1999-04-01,0.0,0.0,0.0
ipo,415fa395-edf4-4c9c-a479-ede989c415c1,2005-10-28,0.0,0.0,0.0
ipo,8540f4b0-420e-44cb-b6db-88adef5bd519,2018-02-26,0.0,0.0,0.0
ipo,5f92f2fe-d8e3-f10c-420f-064ab115a31e,2015-12-18,0.0,0.0,0.0
ipo,5f92f2fe-d8e3-f10c-420f-064ab115a31e,2015-12-18,0.0,0.0,0.0
ipo,1b370026-4c26-4669-92cb-89ce7bad69fa,1999-04-01,0.0,0.0,0.0
ipo,3565d953-9352-8281-302d-721fd05a0f6a,1996-11-22,0.0,0.0,0.0
ipo,45e4ec7f-c7d9-f2c8-6152-3b4997f25f44,1991-11-07,0.0,0.0,0.0
ipo,41898702-4c6c-414f-9033-6be818c6dc42,2000-07-07,0.0,0.0,0.0
ipo,2359458e-45f3-9913-775b-f1582f500caa,2015-04-02,0.0,0.0,0.0
ipo,7a805e95-a735-4c4a-8126-774e5d172089,2003-01-10,0.0,0.0,0.0
ipo,e8c68ce9-f90a-4573-9c22-d936f0e4de25,2013-03-20,0.0,0.0,0.0
ipo,9f569d87-4ba8-4f02-b714-24224b9be1d9,2013-04-08,0.0,0.0,0.0
ipo,b8184156-513a-42d7-bc62-a8c72affa442,2009-08-14,0.0,0.0,0.0
ipo,f1ded7fc-f424-493d-8be9-9e7df58cd45d,2000-12-15,0.0,0.0,0.0
ipo,50922c2b-2ab4-bc84-a314-0d4725b51d97,2011-01-14,0.0,0.0,0.0
ipo,50922c2b-2ab4-bc84-a314-0d4725b51d97,2013-05-16,0.0,0.0,0.0
ipo,ce7d9c95-a3ad-40eb-b367-6b9ff2e195f9,2000-12-15,0.0,0.0,0.0
ipo,96ff3fd2-30b3-2494-3705-9d861033a53e,1999-04-01,0.0,0.0,0.0
ipo,96ff3fd2-30b3-2494-3705-9d861033a53e,2007-12-27,0.0,0.0,0.0
ipo,96ff3fd2-30b3-2494-3705-9d861033a53e,2000-09-29,0.0,0.0,0.0
ipo,96ff3fd2-30b3-2494-3705-9d861033a53e,2015-01-23,0.0,0.0,0.0
ipo,d96df4a5-4f8c-4255-ae61-30a06d76a2cb,2013-09-05,0.0,0.0,0.0
ipo,31aae352-3bd3-4ade-ba7f-9a52834f7fed,2013-07-05,0.0,0.0,0.0
ipo,70f09761-7e67-5225-2936-28b71fdc88f0,2000-07-07,0.0,0.0,0.0
ipo,b8371274-035c-4c87-a5ca-b094bb7b6abf,2014-02-25,0.0,0.0,0.0
ipo,b4879a55-29e0-7b1e-4f11-ce9842413d65,1999-04-01,0.0,0.0,0.0
ipo,546c863e-aadf-4482-bdf2-1a96afdb1f47,2012-05-11,0.0,0.0,0.0
ipo,0b2bbfc1-fc43-46e5-bca2-98b5c90b7780,2007-12-14,0.0,0.0,0.0
ipo,718cbaf2-9528-4e27-b504-a5eacd90849e,2015-04-10,0.0,0.0,0.0
ipo,c7a950ca-5b8a-4b06-8090-6edf13319937,1999-04-01,0.0,0.0,0.0
ipo,d0bf3291-f614-6788-abfe-cd72c8dfae8b,2005-05-13,0.0,0.0,0.0
ipo,d0bf3291-f614-6788-abfe-cd72c8dfae8b,2005-05-13,0.0,0.0,0.0
ipo,d0bf3291-f614-6788-abfe-cd72c8dfae8b,2011-01-14,0.0,0.0,0.0
ipo,d0bf3291-f614-6788-abfe-cd72c8dfae8b,2017-10-05,0.0,0.0,0.0
ipo,45c302e5-7182-e0e7-710b-a48f3adfc237,2016-04-22,0.0,0.0,0.0
ipo,dc0c0f14-4d2b-3bab-d245-7259b1bc738e,2003-01-10,0.0,0.0,0.0
ipo,992bcdbd-432b-414c-9f97-1e7e90fa9b9f,1999-04-01,0.0,0.0,0.0
ipo,c6948170-0465-4387-8ba4-5e6c868d1f50,2015-09-09,0.0,0.0,0.0
ipo,afe13762-07d5-42c7-8fd3-0478a184445f,2013-04-19,0.0,0.0,0.0
ipo,f650a442-0058-4ad2-af83-9cc59ccf45cc,1999-04-01,0.0,0.0,0.0
ipo,89f29fcb-2620-4b87-bb06-d7ce1be311d7,2011-12-19,0.0,0.0,0.0
ipo,15042a51-45d5-4917-8cb9-4b4c9e82a1be,1999-04-01,0.0,0.0,0.0
ipo,6f75cafb-f557-49f2-aa9d-f48e7bf5506c,1999-04-01,0.0,0.0,0.0
ipo,48ed957a-981a-402f-9fb7-a28c404c9cae,1999-04-01,0.0,0.0,0.0
ipo,8113b098-6717-4b57-8344-0a2b02171d28,1999-04-01,0.0,0.0,0.0
ipo,7d3ca842-26a4-52ed-c1a4-3ab60d53b7bc,2011-07-22,0.0,0.0,0.0
ipo,a2b76965-a69a-4700-bbae-a487b0b6c8f1,2007-08-17,0.0,0.0,0.0
ipo,43243500-a800-4275-96cc-a26557749f6b,1999-04-01,0.0,0.0,0.0
ipo,316c491e-4ccd-4704-9b52-613005e2e55d,2013-05-15,0.0,0.0,0.0
ipo,68c15c29-1845-4d06-b852-ce576cf2e898,2006-12-14,0.0,0.0,0.0
ipo,444a5c61-e757-4b0e-b231-0825cfa3dc04,1999-04-01,0.0,0.0,0.0
ipo,54585c83-df26-4990-9b65-a84bdfe5c2c9,2013-04-10,0.0,0.0,0.0
ipo,6f1286b6-f74a-6911-83ba-8362aded672a,2006-12-29,0.0,0.0,0.0
ipo,c2cf615a-95e9-4289-a6f9-5ec0864269db,2008-09-27,0.0,0.0,0.0
ipo,8e8f6377-f4a7-4bc2-9341-8b9ed3ca7b62,2015-05-12,0.0,0.0,0.0
ipo,ff5e2e1b-02ba-4426-9a17-21a169f977d6,2000-12-15,0.0,0.0,0.0
ipo,40b0f84f-0f95-3596-4787-777db06de9c5,2000-11-27,0.0,0.0,0.0
ipo,a2dace17-0b3d-56ae-df46-ae6b09b750b6,2011-12-21,0.0,0.0,0.0
ipo,78995f62-9a82-4222-9062-93c68e15a5b2,2015-02-18,0.0,0.0,0.0
ipo,17fc007e-1f5d-3ff8-8f03-bcff5c9528a5,2003-01-10,0.0,0.0,0.0
ipo,83586afb-666a-ded0-f19a-1e0c3659e9f1,2013-04-12,0.0,0.0,0.0
ipo,83586afb-666a-ded0-f19a-1e0c3659e9f1,2009-12-04,0.0,0.0,0.0
ipo,83586afb-666a-ded0-f19a-1e0c3659e9f1,2015-07-17,0.0,0.0,0.0
ipo,74efc52c-9301-0ba3-6692-cc27120f0100,2004-12-13,0.0,0.0,0.0
ipo,9c688767-8d80-44da-9f11-ef07ce085122,2016-09-29,0.0,0.0,0.0
ipo,2d985c3d-1dc4-55ff-82fc-37cbeb326e5a,1983-04-08,0.0,0.0,0.0
ipo,6565456d-73a2-4cfd-b9b6-832d4382eed3,2005-07-22,0.0,0.0,0.0
ipo,1fdc42ce-e599-4dad-aee6-fa2c748b8f00,1999-04-01,0.0,0.0,0.0
ipo,caf923ca-7c2d-48d6-9cff-3194406bc615,2017-07-18,0.0,0.0,0.0
ipo,2f1832b9-7209-494a-a39e-e3f2621f5733,2016-03-18,0.0,0.0,0.0
ipo,4d5f6039-5189-4991-9824-518efc76d33e,2014-09-02,0.0,0.0,0.0
ipo,63aa91f3-5534-402e-849c-97d3d71dbf79,2015-05-19,0.0,0.0,0.0
ipo,d6a872fe-9b74-4f68-942f-aaa85b1b56c1,1992-05-27,0.0,0.0,0.0
ipo,7940998a-9003-4ab2-9e66-c4e573fbaccd,1999-11-19,0.0,0.0,0.0
ipo,6e6852af-d414-eb99-fad7-8fbe3e84598d,2014-07-04,0.0,0.0,0.0
ipo,3c3a3163-ad41-b149-3658-9ae4bbd04bb2,2015-08-01,0.0,0.0,0.0
ipo,a7a1dda5-feb4-4d5a-b601-7f2f53c03074,1999-04-01,0.0,0.0,0.0
ipo,0f81ccf7-9b9c-c3c3-be84-7bf69cfecfe2,2014-04-11,0.0,0.0,0.0
ipo,7ca7dc60-4543-ea08-2062-5525859c42d3,1999-04-01,0.0,0.0,0.0
ipo,53b11748-6b21-4672-b27e-650e8d395cd8,2007-05-18,0.0,0.0,0.0
ipo,63f8ce35-7679-04f9-097f-7dfcb3dac713,2016-07-15,0.0,0.0,0.0
ipo,7deae052-329a-4ce0-99d0-798a3843e5b0,2014-07-08,0.0,0.0,0.0
ipo,8f02ce89-fff7-45df-ac8d-9c9cae785b2f,1999-04-08,0.0,0.0,0.0
ipo,5fe45fb1-f3fc-4e4e-9edc-5ba8ce66d288,2015-07-10,0.0,0.0,0.0
ipo,aeed4b99-10b0-4efd-9c64-a1cc7a78a779,2003-01-10,0.0,0.0,0.0
ipo,a46f484f-418e-d4e0-29a8-312d514a2f5a,2005-07-14,0.0,0.0,0.0
ipo,072683f4-45bd-4ed7-bc5e-74b6721ce30b,2013-09-26,0.0,0.0,0.0
ipo,8021d472-9be4-4523-b971-cc7ea137432f,2000-12-22,0.0,0.0,0.0
ipo,c0b3d753-c2f2-4d10-9d5e-401edc139a62,2016-07-29,0.0,0.0,0.0
ipo,0d8308b4-ce91-4058-8923-a1d931f35c39,2013-12-18,0.0,0.0,0.0
ipo,02961357-3b0d-46f9-a727-821f313241bf,1999-04-01,0.0,0.0,0.0
ipo,0e1c3375-5629-47ae-a56e-df81c5e4f8d1,2013-03-08,0.0,0.0,0.0
ipo,a99c7725-5993-53a6-9bfb-615594031f63,2001-01-12,0.0,0.0,0.0
ipo,38e1577c-d06a-e419-788d-be2d96529686,2014-04-16,0.0,0.0,0.0
ipo,13769f42-8e93-feba-4c1c-c70e628d4dc2,2013-03-08,0.0,0.0,0.0
ipo,68a728e9-5f79-4aa9-9236-f2ca3ef8615d,2000-12-15,0.0,0.0,0.0
ipo,33d82ada-d3bc-462f-b8d4-c4ba5b0fd8c2,2006-10-27,0.0,0.0,0.0
ipo,66e17ab7-ff3e-41bb-9559-ae8cf363b478,2015-07-16,0.0,0.0,0.0
ipo,dd0286c9-035d-05e0-793c-c1463d091dc1,1999-04-01,0.0,0.0,0.0
ipo,6a48fde6-dedc-4565-8b12-da3334a598e9,2011-07-22,0.0,0.0,0.0
ipo,179591fd-d349-bb00-b223-be280e30e7d3,2015-12-24,0.0,0.0,0.0
ipo,a779d55d-c47c-4634-9484-6f589cf7b1a8,2013-03-26,0.0,0.0,0.0
ipo,b27161ab-0ce6-4d6d-8dc6-8772e5ce50cd,2000-12-15,0.0,0.0,0.0
ipo,63e0ea7f-5733-4b75-bdfc-e7ba6ba50c05,2006-04-07,0.0,0.0,0.0
ipo,e60dded7-8d49-4174-9fe5-bb69ac2021d2,2015-07-10,0.0,0.0,0.0
ipo,cce34265-3b10-4c94-8fd2-317ec47b5802,2006-12-08,0.0,0.0,0.0
ipo,6dac12a8-67cf-4a68-aba7-33defc65da3d,2003-01-10,0.0,0.0,0.0
ipo,d02f9ef6-c6df-4fc4-bbf5-810e0e7734e9,1999-04-01,0.0,0.0,0.0
ipo,b1a122c4-7701-4cb5-bd93-73d61984bd81,2001-04-27,0.0,0.0,0.0
ipo,30e9e1b3-6616-4ddb-adba-c3d474e2b1de,2013-10-22,0.0,0.0,0.0
ipo,8cc96db1-99d5-45fe-9079-cff54607002d,2003-01-24,0.0,0.0,0.0
ipo,80cd6e5f-b684-369c-be3f-27c63b202f06,2016-12-05,0.0,0.0,0.0
ipo,9591744f-d1e7-4aa0-a288-d17baeb0f542,2000-07-07,0.0,0.0,0.0
ipo,b1599750-3c32-4575-b570-7d7602bf17ef,2013-04-26,0.0,0.0,0.0
ipo,2a07cc45-08d1-47b9-b9ff-20cd980e1e37,2005-07-08,0.0,0.0,0.0
ipo,9eb1f6e7-6d74-4758-89fd-c7bace7c2385,1999-04-01,0.0,0.0,0.0
